100003523,200000000,3353,1
100000779,200000000,3353,1
99996199,200000000,3352,1
100000256,200000000,3355,1
100009694,200000000,3351,1
100006066,200000000,3355,1
100006809,200000000,3352,1
99998945,200000000,3355,1
99992792,200000000,3352,1
99996740,200000000,3353,1
100003031,200000000,3353,1
100002006,200000000,3353,1
99992098,200000000,3355,1
99987116,200000000,3352,1
99994757,200000000,3352,1
99988962,200000000,3352,1
99999392,200000000,3352,1
100006249,200000000,3356,1
100013141,200000000,3356,1
100009223,200000000,3356,1
100009141,200000000,1684,2
99997657,200000000,1682,2
100005294,200000000,1684,2
99996601,200000000,1684,2
99999880,200000000,1683,2
100003882,200000000,1683,2
99983436,200000000,1683,2
100003710,200000000,1684,2
100000297,200000000,1683,2
99992166,200000000,1682,2
100010401,200000000,1684,2
99994933,200000000,1684,2
99991174,200000000,1684,2
99990272,200000000,1683,2
100000449,200000000,1685,2
99998732,200000000,1684,2
99999179,200000000,1683,2
99998391,200000000,1684,2
100004373,200000000,1684,2
100002413,200000000,1685,2
100001670,200000000,1125,3
99988637,200000000,1125,3
99996930,200000000,1125,3
99992896,200000000,1125,3
99989704,200000000,1125,3
99998975,200000000,1124,3
100002661,200000000,1904,3
100000927,200000000,1125,3
100001981,200000000,1124,3
100001883,200000000,1126,3
99983155,200000000,1125,3
100009190,200000000,1124,3
99994785,200000000,1125,3
100007649,200000000,1124,3
99999754,200000000,1125,3
99995828,200000000,1125,3
99999059,200000000,1124,3
100003276,200000000,1126,3
99994188,200000000,1126,3
100006995,200000000,1125,3
99994964,200000000,846,4
100005114,200000000,847,4
99994952,200000000,846,4
99994950,200000000,845,4
99996500,200000000,846,4
100005887,200000000,846,4
99986656,200000000,845,4
99996756,200000000,846,4
99997452,200000000,846,4
99997708,200000000,847,4
100015308,200000000,846,4
100009418,200000000,845,4
100007071,200000000,848,4
99999394,200000000,845,4
99991260,200000000,845,4
100000000,200000000,848,4
100012182,200000000,846,4
99993139,200000000,981,4
99991685,200000000,846,4
100005859,200000000,845,4
99988712,200000000,678,5
100009012,200000000,1158,5
99998883,200000000,678,5
99995201,200000000,680,5
99998649,200000000,678,5
100001757,200000000,678,5
100001366,200000000,680,5
100006934,200000000,679,5
99985194,200000000,678,5
100001071,200000000,679,5
100000146,200000000,1160,5
100011896,200000000,678,5
99996192,200000000,680,5
99997062,200000000,680,5
99982320,200000000,679,5
99994254,200000000,680,5
100001933,200000000,678,5
99986237,200000000,679,5
99995602,200000000,679,5
99986968,200000000,678,5
100003005,200000000,968,6
100003903,200000000,570,6
99995134,200000000,567,6
99996363,200000000,567,6
99994070,200000000,567,6
100000156,200000000,568,6
99991723,200000000,568,6
99995242,200000000,567,6
99999369,200000000,572,6
100004770,200000000,567,6
100003248,200000000,969,6
100010061,200000000,968,6
99995006,200000000,567,6
99991639,200000000,569,6
